SystemLogID,SLTimeStamp,ModuleId,SeverityId,CompanyId,GroupId,ProcessId,ThreadId,DeviceId,UserId,Source,LogMessage
312457,2011-07-21 20:00:00.870000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312458,2011-07-21 20:00:01.090000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312459,2011-07-21 20:00:01.310000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312460,2011-07-21 20:00:01.310000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312461,2011-07-21 20:00:01.510000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312462,2011-07-21 20:00:01.527000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312463,2011-07-21 20:00:01.700000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312464,2011-07-21 20:00:01.713000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312465,2011-07-21 20:30:00.737000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312466,2011-07-21 20:30:00.907000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312467,2011-07-21 20:30:00.940000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312468,2011-07-21 20:30:01.110000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312469,2011-07-21 20:30:01.127000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312470,2011-07-21 20:30:01.297000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312471,2011-07-21 20:30:01.313000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312472,2011-07-21 20:30:01.470000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312473,2011-07-21 21:00:00.867000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312474,2011-07-21 21:00:01.053000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312475,2011-07-21 21:00:01.087000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312476,2011-07-21 21:00:01.240000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312477,2011-07-21 21:00:01.273000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312478,2011-07-21 21:00:01.430000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312479,2011-07-21 21:00:01.477000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312480,2011-07-21 21:00:01.600000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312481,2011-07-21 21:30:00.183000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312482,2011-07-21 21:30:00.403000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312483,2011-07-21 21:30:00.590000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312484,2011-07-21 21:30:00.967000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312485,2011-07-21 21:30:01.077000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312486,2011-07-21 21:30:01.263000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312487,2011-07-21 21:30:01.450000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312488,2011-07-21 21:30:01.670000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312489,2011-07-21 22:00:00.083000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312490,2011-07-21 22:00:00.270000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312491,2011-07-21 22:00:00.427000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312492,2011-07-21 22:00:00.490000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312493,2011-07-21 22:00:00.630000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312494,2011-07-21 22:00:00.690000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312495,2011-07-21 22:00:00.817000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312496,2011-07-21 22:00:00.910000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312497,2011-07-21 22:30:00.197000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312498,2011-07-21 22:30:00.320000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312499,2011-07-21 22:30:00.523000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312500,2011-07-21 22:30:00.557000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312501,2011-07-21 22:30:00.710000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312502,2011-07-21 22:30:00.743000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312503,2011-07-21 22:30:00.900000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312504,2011-07-21 22:30:00.930000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312505,2011-07-21 23:00:00.313000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312506,2011-07-21 23:00:00.343000000,2,0,1,,,,,,,Finalizer process started for 07/22/11.
312507,2011-07-21 23:00:00.530000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312508,2011-07-21 23:00:00.720000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312509,2011-07-21 23:00:00.750000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312510,2011-07-21 23:00:00.937000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312511,2011-07-21 23:00:00.937000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312512,2011-07-21 23:00:01.140000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312513,2011-07-21 23:00:01.157000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312514,2011-07-21 23:00:01.360000000,2,0,1,,,,,,,Manifest sequence finalizer inserted 128 manifest records
312515,2011-07-21 23:00:31.847000000,2,0,1,,,,,,,Manifest sequence finalizer inserted 16663 manifest sequence records
312516,2011-07-21 23:00:31.877000000,2,0,1,,,,,,,SUCCESS:  Finalizer process completed successfully for 07/22/11.
312517,2011-07-21 23:00:32.313000000,2,0,1,,,,,,IndexMaint,syncIndexMaintenance:  Procedure starting...
312518,2011-07-21 23:00:48.423000000,2,0,1,,,,,,IndexMaint,syncIndexMaintenance:  Found 23 objects to reorg/rebuild
312519,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'ix_account_custom1':  Before: 14.7059,  After: 14.7059
312520,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'ix_account_custom2':  Before: 16.6667,  After: 16.6667
312521,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'ix_account_custom3':  Before: 16.6667,  After: 16.6667
312522,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'ix_account_Name':  Before: 18.3099,  After: 18.3099
312523,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'ix_account_owner':  Before: 27.5862,  After: 27.5862
312524,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'uc_acctcode':  Before: 17.6471,  After: 17.6471
312525,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccountsCategories'/'ix_scAccountsCategories_AccountId':  Before: 27.2727,  After: 27.2727
312526,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccountsCategories'/'ix_scAccountsCategories_CategoryId':  Before: 15.625,  After: 15.625
312527,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccountsCategories'/'PK_scAccountsCategories':  Before: 21.9512,  After: 21.9512
312528,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccountsPubs'/'IDX_scAccountsPubs_AccountId':  Before: 21.2121,  After: 21.2121
312529,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccountsPubs'/'UC_scAccountsPubs':  Before: 23.8806,  After: 23.8806
312530,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scDataExchangeControls'/'idx_scDataExchangeControls_GroupId':  Before: 83.3333,  After: 83.3333
312531,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scDataExchangeControls'/'PK_scDataExchangeControls':  Before: 87.5,  After: 87.5
312532,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scDefaultDrawHistory'/'PK_scDefaultDrawHistory':  Before: 10.4382,  After: 0.120126
312533,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scDrawHistory'/'idx_scDrawHistory_AccountID':  Before: 89.8191,  After: 0
312534,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scDrawHistory'/'idx_scDrawHistory_PublicationID':  Before: 32.8787,  After: 0
312535,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scDraws'/'idx_scDraws':  Before: 34.0235,  After: 0.01
312536,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scDraws'/'idx_scDraws_AccountId':  Before: 23.5691,  After: 0.367316
312537,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scManifests'/'idx_scManifests_ManifestTemplateID':  Before: 30.4676,  After: 0
312538,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scManifestSequenceItems'/'idx_scManifestSequenceItems_AccountPubID':  Before: 26.9231,  After: 26.9231
312539,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scManifestSequenceItems'/'PK_scManifestSequenceItems':  Before: 13.5593,  After: 13.5593
312540,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scManifestSequences'/'idx_scManifestSequences_AccountPubID':  Before: 56.8076,  After: 0
312541,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scManifestTemplates'/'PK_scManifestTemplates':  Before: 66.6667,  After: 66.6667
312542,2011-07-21 23:26:49.993000000,2,0,1,,,,,,IndexMaint,syncIndexMaintenance:  Procedure completed successfully.
312543,2011-07-21 23:30:00.427000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312544,2011-07-21 23:30:00.567000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312545,2011-07-21 23:30:00.787000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312546,2011-07-21 23:30:00.803000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312547,2011-07-21 23:30:00.973000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312548,2011-07-21 23:30:00.990000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312549,2011-07-21 23:30:01.147000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312550,2011-07-21 23:30:01.177000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312551,2011-07-22 00:00:00.557000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312552,2011-07-22 00:00:00.700000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312553,2011-07-22 00:00:00.900000000,2,0,1,,,,,,nsImportWr,Archive folder for 07222011 does not exist.  Creating folder F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport\arc\07222011 ...
312554,2011-07-22 00:00:00.900000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312555,2011-07-22 00:00:01.090000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312556,2011-07-22 00:00:01.103000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312557,2011-07-22 00:00:01.277000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312558,2011-07-22 00:00:01.293000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312559,2011-07-22 00:00:01.497000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312560,2011-07-22 00:30:00.657000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312561,2011-07-22 00:30:00.783000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312562,2011-07-22 00:30:00.987000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312563,2011-07-22 00:30:01.173000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312564,2011-07-22 00:30:01.360000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312565,2011-07-22 01:00:00.773000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312566,2011-07-22 01:00:00.913000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312567,2011-07-22 01:00:01.180000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312568,2011-07-22 01:00:01.380000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312569,2011-07-22 01:00:01.583000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312570,2011-07-22 01:09:16.197000000,2,0,1,,,,,,,Device M233 requesting current Manifest List
312571,2011-07-22 01:09:19.560000000,2,0,1,,,,,,,Device M233 requesting Mfst 207082 (M233)
312572,2011-07-22 01:11:00.363000000,2,0,1,,,,,,,Device M233 Acknowledged receipt of Manifest 207082 (M233)
312573,2011-07-22 01:30:00.890000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312574,2011-07-22 01:30:01.013000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312575,2011-07-22 01:30:01.200000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312576,2011-07-22 01:30:01.390000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312577,2011-07-22 01:30:01.590000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312578,2011-07-22 02:00:01.003000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312579,2011-07-22 02:00:01.143000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312580,2011-07-22 02:00:01.347000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312581,2011-07-22 02:00:01.533000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312582,2011-07-22 02:00:01.720000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312583,2011-07-22 02:24:40.973000000,2,0,1,,,,,,,Device M201 requesting current Manifest List
312584,2011-07-22 02:24:43.723000000,2,0,1,,,,,,,Device M201 requesting Mfst 207041 (M201)
312585,2011-07-22 02:25:35.413000000,2,0,1,,,,,,,Device M201 Acknowledged receipt of Manifest 207041 (M201)
312586,2011-07-22 02:28:28.330000000,2,0,1,,,,,,,Device M230 requesting current Manifest List
312587,2011-07-22 02:28:31.127000000,2,0,1,,,,,,,Device M230 requesting Mfst 207076 (M230)
312588,2011-07-22 02:29:50.760000000,2,0,1,,,,,,,Device M230 Acknowledged receipt of Manifest 207076 (M230)
312589,2011-07-22 02:30:00.260000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
312590,2011-07-22 02:30:00.370000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
312591,2011-07-22 02:30:00.570000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
312592,2011-07-22 02:30:00.760000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
312593,2011-07-22 02:30:00.947000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
312594,2011-07-22 02:32:50.927000000,2,0,1,,,,,,,Device M170 requesting current Manifest List
312595,2011-07-22 02:32:53.333000000,2,0,1,,,,,,,Device M170 requesting Mfst 207052 (M170)
312596,2011-07-22 02:33:52.070000000,2,0,1,,,,,,,Device M170 Acknowledged receipt of Manifest 207052 (M170)
312597,2011-07-22 02:35:14.730000000,2,0,1,,,,,,,Device D201 requesting current Manifest List
312598,2011-07-22 02:35:17.170000000,2,0,1,,,,,,,Device D201 requesting Mfst 207048 (D201)
312599,2011-07-22 02:35:42.547000000,2,0,1,,,,,,,Device D281 requesting current Manifest List
312600,2011-07-22 02:35:45.343000000,2,0,1,,,,,,,Device D281 requesting Mfst 207024 (D281)
312601,2011-07-22 02:37:09.397000000,2,0,1,,,,,,,Device D281 Acknowledged receipt of Manifest 207024 (D281)
312602,2011-07-22 02:37:09.583000000,2,0,1,,,,,,,Device D201 Acknowledged receipt of Manifest 207048 (D201)
312603,2011-07-22 02:40:56.913000000,2,0,1,,,,,,,Device D221 requesting current Manifest List
312604,2011-07-22 02:40:59.497000000,2,0,1,,,,,,,Device D221 requesting Mfst 207077 (D221)
312605,2011-07-22 02:41:03.723000000,2,0,1,,,,,,,Device D823/D841 requesting current Manifest List
312606,2011-07-22 02:41:05.833000000,2,0,1,,,,,,,Device D823/D841 requesting Mfst 207051 (D823)
312607,2011-07-22 02:41:36.287000000,2,0,1,,,,,,,Device D823/D841 Acknowledged receipt of Manifest 207051 (D823)
312608,2011-07-22 02:41:37.067000000,2,0,1,,,,,,,Device D823/D841 requesting Mfst 207027 (D841)
312609,2011-07-22 02:42:19.443000000,2,0,1,,,,,,,Device D221 Acknowledged receipt of Manifest 207077 (D221)
312610,2011-07-22 02:42:28.330000000,2,0,1,,,,,,,Device D823/D841 Acknowledged receipt of Manifest 207027 (D841)
312611,2011-07-22 02:43:55.050000000,2,0,1,,,,,,,Device M220 requesting current Manifest List
312612,2011-07-22 02:43:57.410000000,2,0,1,,,,,,,Device M220 requesting Mfst 207064 (M220)
312613,2011-07-22 02:44:49.097000000,2,0,1,,,,,,,Device M220 Acknowledged receipt of Manifest 207064 (M220)
312614,2011-07-22 02:54:04.557000000,2,0,1,,,,,,,Device D811 requesting current Manifest List
312615,2011-07-22 02:54:06.777000000,2,0,1,,,,,,,Device D811 requesting Mfst 207046 (D811)
312616,2011-07-22 02:55:02.313000000,2,0,1,,,,,,,Device D811 Acknowledged receipt of Manifest 207046 (D811)
312617,2011-07-22 02:56:03.463000000,2,0,1,,,,,,,Device D821 requesting current Manifest List
312618,2011-07-22 02:56:06.323000000,2,0,1,,,,,,,Device D821 requesting Mfst 207049 (D821)
312619,2011-07-22 02:57:13.690000000,2,0,1,,,,,,,Device D821 Acknowledged receipt of Manifest 207049 (D821)
312620,2011-07-22 02:58:16.650000000,2,0,1,,,,,,,Device D771 requesting current Manifest List
312621,2011-07-22 02:58:19.090000000,2,0,1,,,,,,,Device D771 requesting Mfst 207038 (D771)
312622,2011-07-22 02:59:52.130000000,2,0,1,,,,,,,Device D771 Acknowledged receipt of Manifest 207038 (D771)
312623,2011-07-22 03:00:36.570000000,2,0,1,,,,,,,Device D761 requesting current Manifest List
312624,2011-07-22 03:00:39.447000000,2,0,1,,,,,,,Device D761 requesting Mfst 207068 (D761)
312625,2011-07-22 03:01:41.403000000,2,0,1,,,,,,,Device D761 Acknowledged receipt of Manifest 207068 (D761)
312626,2011-07-22 03:02:43.253000000,2,0,1,,,,,,,Device D711 requesting current Manifest List
312627,2011-07-22 03:02:45.940000000,2,0,1,,,,,,,Device D711 requesting Mfst 207020 (D711)
312628,2011-07-22 03:04:05.353000000,2,0,1,,,,,,,Device D711 Acknowledged receipt of Manifest 207020 (D711)
312629,2011-07-22 03:09:00.110000000,2,0,1,,,,,,,Device D311 requesting current Manifest List
312630,2011-07-22 03:09:02.623000000,2,0,1,,,,,,,Device D311 requesting Mfst 207053 (D311)
312631,2011-07-22 03:10:08.003000000,2,0,1,,,,,,,Device D241/D242 requesting current Manifest List
312632,2011-07-22 03:10:10.630000000,2,0,1,,,,,,,Device D241/D242 requesting Mfst 207009 (D241)
312633,2011-07-22 03:10:12.973000000,2,0,1,,,,,,,Device D311 Acknowledged receipt of Manifest 207053 (D311)
312634,2011-07-22 03:11:38.900000000,2,0,1,,,,,,,Device D241/D242 Acknowledged receipt of Manifest 207009 (D241)
312635,2011-07-22 03:11:39.387000000,2,0,1,,,,,,,Device D241/D242 requesting Mfst 207107 (D242)
312636,2011-07-22 03:11:40.480000000,2,0,1,,,,,,,Device D241/D242 Acknowledged receipt of Manifest 207107 (D242)
312637,2011-07-22 03:19:54.730000000,2,0,1,,,,,,,Device M250 requesting current Manifest List
312638,2011-07-22 03:19:57.043000000,2,0,1,,,,,,,Device M250 requesting Mfst 207071 (M250)
312639,2011-07-22 03:20:31.310000000,2,0,1,,,,,,,Device M250 Acknowledged receipt of Manifest 207071 (M250)
